Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev
SF,Tony Allen,3500,Atl@Mem 08:00PM ET,16.922,Mem
PF,Josh Smith,3500,NO@LAC 10:30PM ET,15.417,LAC
PG,Ramon Sessions,3500,Was@Bos 07:30PM ET,17.313,Was
PG,Greivis Vasquez,3500,Mil@Orl 07:00PM ET,17.967,Mil
SF,Doug McDermott,3500,Chi@Ind 08:00PM ET,14.192,Chi
SG,Nik Stauskas,3500,Phi@Hou 08:00PM ET,17.464,Phi
C,Willie Cauley-Stein,3500,Min@Sac 10:00PM ET,15.313,Sac
PG,Kirk Hinrich,3400,Chi@Ind 08:00PM ET,14.333,Chi
PF,Boris Diaw,3400,SA@Den 09:00PM ET,13.883,SA
SF,Corey Brewer,3400,Phi@Hou 08:00PM ET,14.267,Hou
SF,Chase Budinger,3400,Chi@Ind 08:00PM ET,12.339,Ind
C,Dewayne Dedmon,3400,Mil@Orl 07:00PM ET,14.519,Orl
PF,Channing Frye,3300,Mil@Orl 07:00PM ET,12.200,Orl
SG,Garrett Temple,3300,Was@Bos 07:30PM ET,10.725,Was
SG,Gerald Green,3300,Mia@NY 07:30PM ET,13.656,Mia
C,Alexis Ajinca,3300,NO@LAC 10:30PM ET,11.827,NO
PF,John Henson,3300,Mil@Orl 07:00PM ET,15.000,Mil
SG,Austin Rivers,3300,NO@LAC 10:30PM ET,14.417,LAC
SF,Mirza Teletovic,3300,GS@Pho 09:30PM ET,12.833,Pho
C,Anderson Varejao,3200,Cle@Cha 07:00PM ET,6.942,Cle
PF,Brandan Wright,3200,Atl@Mem 08:00PM ET,14.571,Mem
PF,Jon Leuer,3200,GS@Pho 09:30PM ET,16.283,Pho
C,Nikola Pekovic,3200,Min@Sac 10:00PM ET,0,Min
C,Omer Asik,3200,NO@LAC 10:30PM ET,7.938,NO
PF,Andrew Nicholson,3200,Mil@Orl 07:00PM ET,12.083,Orl
PG,Shabazz Napier,3200,Mil@Orl 07:00PM ET,10.304,Orl
C,Frank Kaminsky,3200,Cle@Cha 07:00PM ET,10.214,Cha
SF,Shabazz Muhammad,3200,Min@Sac 10:00PM ET,11.200,Min
C,Myles Turner,3200,Chi@Ind 08:00PM ET,12.031,Ind
PF,Kevin Garnett,3100,Min@Sac 10:00PM ET,13.596,Min
SF,Richard Jefferson,3100,Cle@Cha 07:00PM ET,11.983,Cle
SG,Gary Neal,3100,Was@Bos 07:30PM ET,14.833,Was
PG,C.J. Watson,3100,Mil@Orl 07:00PM ET,13.875,Orl
PG,Toney Douglas,3100,NO@LAC 10:30PM ET,13.731,NO
SF,Dante Cunningham,3100,NO@LAC 10:30PM ET,13.100,NO
PG,D.J. Augustin,3100,Det@OKC 08:00PM ET,12.609,OKC
SF,Luke Babbitt,3100,NO@LAC 10:30PM ET,12.458,NO
SF,Lance Stephenson,3100,NO@LAC 10:30PM ET,10.607,LAC
SF,Tony Snell,3100,Chi@Ind 08:00PM ET,12.750,Chi
SG,Vince Carter,3000,Atl@Mem 08:00PM ET,10.600,Mem
PG,Andre Miller,3000,Min@Sac 10:00PM ET,12.036,Min
PG,Jason Terry,3000,Phi@Hou 08:00PM ET,10.500,Hou
SG,Mike Miller,3000,SA@Den 09:00PM ET,4.300,Den
PF,Matt Bonner,3000,SA@Den 09:00PM ET,0.750,SA
C,Nick Collison,3000,Det@OKC 08:00PM ET,10.654,OKC
PG,Steve Blake,3000,Det@OKC 08:00PM ET,9.932,Det
SG,James Jones,3000,Cle@Cha 07:00PM ET,6.150,Cle
PF,Louis Amundson,3000,Mia@NY 07:30PM ET,6.719,NY
SG,Alan Anderson,3000,Was@Bos 07:30PM ET,0,Was
C,Chris Andersen,3000,Mia@NY 07:30PM ET,4.417,Mia
PG,Ronnie Price,3000,GS@Pho 09:30PM ET,9.231,Pho
PF,Drew Gooden,3000,Was@Bos 07:30PM ET,11.542,Was
PF,Amar'e Stoudemire,3000,Mia@NY 07:30PM ET,9.000,Mia
SF,Caron Butler,3000,Min@Sac 10:00PM ET,5.964,Sac
SF,Tayshaun Prince,3000,Min@Sac 10:00PM ET,8.100,Min
SG,Rasual Butler,3000,SA@Den 09:00PM ET,6.982,SA
SF,Mike Dunleavy,3000,Chi@Ind 08:00PM ET,0,Chi
SF,Steve Novak,3000,Det@OKC 08:00PM ET,4.750,OKC
PG,Randy Foye,3000,SA@Den 09:00PM ET,9.433,Den
PF,Chris Copeland,3000,Mil@Orl 07:00PM ET,5.229,Mil
C,Kendrick Perkins,3000,NO@LAC 10:30PM ET,9.667,NO
PG,Leandro Barbosa,3000,GS@Pho 09:30PM ET,13.058,GS
PF,Udonis Haslem,3000,Mia@NY 07:30PM ET,7.188,Mia
PF,Anthony Tolliver,3000,Det@OKC 08:00PM ET,11.054,Det
SF,Jared Dudley,3000,Was@Bos 07:30PM ET,13.818,Was
PG,Shaun Livingston,3000,GS@Pho 09:30PM ET,11.464,GS
SG,Sasha Vujacic,3000,Mia@NY 07:30PM ET,10.365,NY
PG,Beno Udrih,3000,Mia@NY 07:30PM ET,10.841,Mia
PF,Carl Landry,3000,Phi@Hou 08:00PM ET,0,Phi
C,Sasha Kaun,3000,Cle@Cha 07:00PM ET,1.875,Cle
PG,Brian Roberts,3000,Cle@Cha 07:00PM ET,3.714,Cha
PF,Jason Smith,3000,Mil@Orl 07:00PM ET,11.875,Orl
SG,Anthony Morrow,3000,Det@OKC 08:00PM ET,9.600,OKC
PF,Joel Anthony,3000,Det@OKC 08:00PM ET,6.000,Det
PF,Jason Thompson,3000,GS@Pho 09:30PM ET,6.643,GS
SF,Martell Webster,3000,Was@Bos 07:30PM ET,0,Was
SF,Luc Richard Mbah a Moute,3000,NO@LAC 10:30PM ET,2.885,LAC
PF,Tyler Hansbrough,3000,Cle@Cha 07:00PM ET,4.875,Cha
PF,Josh McRoberts,3000,Mia@NY 07:30PM ET,9.446,Mia
C,Aron Baynes,3000,Det@OKC 08:00PM ET,10.733,Det
SF,Alonzo Gee,3000,NO@LAC 10:30PM ET,10.883,NO
SG,Brandon Rush,3000,GS@Pho 09:30PM ET,6.875,GS
SF,Wesley Johnson,3000,NO@LAC 10:30PM ET,9.733,LAC
C,Spencer Hawes,3000,Cle@Cha 07:00PM ET,13.393,Cha
SF,Quincy Pondexter,3000,NO@LAC 10:30PM ET,0,NO
SG,Jodie Meeks,3000,Det@OKC 08:00PM ET,2.000,Det
SF,Lance Thomas,3000,Mia@NY 07:30PM ET,9.250,NY
C,Marreese Speights,3000,GS@Pho 09:30PM ET,10.750,GS
SG,Sonny Weems,3000,GS@Pho 09:30PM ET,4.556,Pho
C,Tiago Splitter,3000,Atl@Mem 08:00PM ET,12.339,Atl
SG,Justin Holiday,3000,Atl@Mem 08:00PM ET,8.308,Atl
PF,Mike Scott,3000,Atl@Mem 08:00PM ET,8.717,Atl
SG,E'Twaun Moore,3000,Chi@Ind 08:00PM ET,10.192,Chi
SF,Kyle Singler,3000,Det@OKC 08:00PM ET,5.893,OKC
C,Cole Aldrich,3000,NO@LAC 10:30PM ET,2.125,LAC
SG,James Anderson,3000,Min@Sac 10:00PM ET,5.917,Sac
C,DeJuan Blair,3000,Was@Bos 07:30PM ET,5.100,Was
PG,Norris Cole,3000,NO@LAC 10:30PM ET,0,NO
C,Tyler Zeller,3000,Was@Bos 07:30PM ET,7.909,Bos
PG,Seth Curry,3000,Min@Sac 10:00PM ET,5.375,Sac
C,Miles Plumlee,3000,Mil@Orl 07:00PM ET,5.188,Mil
PF,Quincy Acy,3000,Min@Sac 10:00PM ET,5.429,Sac
PG,Shelvin Mack,3000,Atl@Mem 08:00PM ET,8.094,Atl
PF,Kyle O'Quinn,3000,Mia@NY 07:30PM ET,13.875,NY
PF,Jonas Jerebko,3000,Was@Bos 07:30PM ET,7.817,Bos
SG,Ian Clark,3000,GS@Pho 09:30PM ET,6.271,GS
SG,Lamar Patterson,3000,Atl@Mem 08:00PM ET,9.750,Atl
C,Shayne Whittington,3000,Chi@Ind 08:00PM ET,-1.000,Ind
SF,Derrick Williams,3000,Mia@NY 07:30PM ET,12.483,NY
SF,Solomon Hill,3000,Chi@Ind 08:00PM ET,4.200,Ind
SG,C.J. Wilcox,3000,NO@LAC 10:30PM ET,0,LAC
PF,Cory Jefferson,3000,GS@Pho 09:30PM ET,4.500,Pho
SG,Jared Cunningham,3000,Cle@Cha 07:00PM ET,8.019,Cle
PG,Troy Daniels,3000,Cle@Cha 07:00PM ET,2.550,Cha
C,Mike Muscala,3000,Atl@Mem 08:00PM ET,8.182,Atl
SG,Andre Roberson,3000,Det@OKC 08:00PM ET,12.550,OKC
SG,Joe Harris,3000,Cle@Cha 07:00PM ET,1.950,Cle
PF,Kevin Seraphin,3000,Mia@NY 07:30PM ET,7.354,NY
PF,Cameron Bairstow,3000,Chi@Ind 08:00PM ET,2.875,Chi
SG,Tim Hardaway Jr.,3000,Atl@Mem 08:00PM ET,5.750,Atl
SF,Duje Dukan,3000,Min@Sac 10:00PM ET,0,Sac
PG,Phil Pressey,3000,Phi@Hou 08:00PM ET,12.700,Phi
PG,Jerian Grant,3000,Mia@NY 07:30PM ET,12.688,NY
PG,Kendall Marshall,3000,Phi@Hou 08:00PM ET,0,Phi
SF,Reggie Bullock,3000,Det@OKC 08:00PM ET,1.600,Det
PG,Pablo Prigioni,3000,NO@LAC 10:30PM ET,6.050,LAC
PG,Russ Smith,3000,Atl@Mem 08:00PM ET,3.188,Mem
C,Boban Marjanovic,3000,SA@Den 09:00PM ET,3.786,SA
PF,Eric Moreland,3000,Min@Sac 10:00PM ET,2.583,Sac
SF,Jonathon Simmons,3000,SA@Den 09:00PM ET,4.250,SA
SF,Devyn Marble,3000,Mil@Orl 07:00PM ET,1.083,Orl
PF,Adreian Payne,3000,Min@Sac 10:00PM ET,10.100,Min
SG,Joe Young,3000,Chi@Ind 08:00PM ET,4.250,Ind
PG,Ray McCallum,3000,SA@Den 09:00PM ET,2.389,SA
SG,Darrun Hilliard,3000,Det@OKC 08:00PM ET,5.750,Det
SG,James Ennis,3000,Atl@Mem 08:00PM ET,0.950,Mem
PG,Spencer Dinwiddie,3000,Det@OKC 08:00PM ET,11.333,Det
SF,Michael Kidd-Gilchrist,3000,Cle@Cha 07:00PM ET,0,Cha
PF,Johnny O'Bryant,3000,Mil@Orl 07:00PM ET,10.571,Mil
SG,Josh Richardson,3000,Mia@NY 07:30PM ET,4.100,Mia
SF,K.J. McDaniels,3000,Phi@Hou 08:00PM ET,4.850,Hou
SF,Branden Dawson,3000,NO@LAC 10:30PM ET,0,LAC
SF,P.J. Hairston,3000,Cle@Cha 07:00PM ET,10.125,Cha
PF,James Michael McAdoo,3000,GS@Pho 09:30PM ET,4.542,GS
PF,Rakeem Christmas,3000,Chi@Ind 08:00PM ET,0,Ind
SF,Jakarr Sampson,3000,Phi@Hou 08:00PM ET,9.609,Phi
C,Alex Len,3000,GS@Pho 09:30PM ET,13.283,Pho
PF,Jarnell Stokes,3000,Mia@NY 07:30PM ET,1.250,Mia
SF,Kostas Papanikolaou,3000,SA@Den 09:00PM ET,4.182,Den
SF,Sam Dekker,3000,Phi@Hou 08:00PM ET,1.083,Hou
SG,R.J. Hunter,3000,Was@Bos 07:30PM ET,7.250,Bos
PF,Richaun Holmes,3000,Phi@Hou 08:00PM ET,10.714,Phi
SG,Jordan Adams,3000,Atl@Mem 08:00PM ET,9.500,Mem
SF,Kyle Anderson,3000,SA@Den 09:00PM ET,7.617,SA
PF,Montrezl Harrell,3000,Phi@Hou 08:00PM ET,7.462,Hou
SF,Glenn Robinson III,3000,Chi@Ind 08:00PM ET,10.500,Ind
PF,Mitch McGary,3000,Det@OKC 08:00PM ET,3.792,OKC
SG,Archie Goodwin,3000,GS@Pho 09:30PM ET,7.750,Pho
SF,Cleanthony Early,3000,Mia@NY 07:30PM ET,2.700,NY
PF,Jarell Martin,3000,Atl@Mem 08:00PM ET,0,Mem
PF,Jordan Mickey,3000,Was@Bos 07:30PM ET,6.125,Bos
PF,Bobby Portis,3000,Chi@Ind 08:00PM ET,9.500,Chi
PF,Christian Wood,3000,Phi@Hou 08:00PM ET,9.182,Phi
PG,Terry Rozier,3000,Was@Bos 07:30PM ET,3.972,Bos
PG,Tyler Ennis,3000,Mil@Orl 07:00PM ET,9.208,Mil
SG,James Young,3000,Was@Bos 07:30PM ET,2.750,Bos
PG,Aaron Harrison,3000,Cle@Cha 07:00PM ET,1.250,Cha
PG,Cameron Payne,3000,Det@OKC 08:00PM ET,2.781,OKC
C,Joel Embiid,3000,Phi@Hou 08:00PM ET,0,Phi
SF,Damien Inglis,3000,Mil@Orl 07:00PM ET,4.800,Mil
C,Walter Tavares,3000,Atl@Mem 08:00PM ET,1.500,Atl
SF,Damjan Rudez,3000,Min@Sac 10:00PM ET,3.893,Min
C,Cristiano Felicio,3000,Chi@Ind 08:00PM ET,1.500,Chi
SG,Mario Hezonja,3000,Mil@Orl 07:00PM ET,7.683,Orl
PG,Tyus Jones,3000,Min@Sac 10:00PM ET,2.875,Min
SF,Kelly Oubre Jr.,3000,Was@Bos 07:30PM ET,6.179,Was
SG,Devin Booker,3000,GS@Pho 09:30PM ET,8.583,Pho
PF,Kevon Looney,3000,GS@Pho 09:30PM ET,0,GS
SG,Rashad Vaughn,3000,Mil@Orl 07:00PM ET,4.667,Mil
