Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev
SF,Anthony Brown,3100,Chi@LAL 10:30PM ET,8.057,LAL
PG,Jerian Grant,3100,NY@Tor 08:00PM ET,11.449,NY
SG,Vince Carter,3000,Mil@Mem 08:00PM ET,8.134,Mem
SF,Metta World Peace,3000,Chi@LAL 10:30PM ET,11.842,LAL
SG,Mike Miller,3000,Den@Was 07:00PM ET,5.295,Den
PF,Louis Amundson,3000,NY@Tor 08:00PM ET,6.083,NY
SG,Alan Anderson,3000,Den@Was 07:00PM ET,0,Was
SF,Caron Butler,3000,Sac@NO 08:00PM ET,5.175,Sac
SF,Mike Dunleavy,3000,Chi@LAL 10:30PM ET,0,Chi
PF,Chris Copeland,3000,Mil@Mem 08:00PM ET,3.727,Mil
C,Ryan Hollins,3000,Mil@Mem 08:00PM ET,6.604,Mem
C,Kendrick Perkins,3000,Sac@NO 08:00PM ET,6.583,NO
SG,Sasha Vujacic,3000,NY@Tor 08:00PM ET,7.633,NY
PF,Brandan Wright,3000,Mil@Mem 08:00PM ET,14.571,Mem
SF,Chase Budinger,3000,Atl@Ind 07:00PM ET,10.814,Ind
SF,Quincy Pondexter,3000,Sac@NO 08:00PM ET,0,NO
SG,Justin Holiday,3000,Atl@Ind 07:00PM ET,5.700,Atl
SG,James Anderson,3000,Sac@NO 08:00PM ET,4.917,Sac
PF,J.J. Hickson,3000,Den@Was 07:00PM ET,16.250,Den
C,Robert Sacre,3000,Chi@LAL 10:30PM ET,8.317,LAL
C,DeJuan Blair,3000,Den@Was 07:00PM ET,6.000,Was
PF,JaMychal Green,3000,Mil@Mem 08:00PM ET,12.100,Mem
SF,Luke Babbitt,3000,Sac@NO 08:00PM ET,7.852,NO
PG,Seth Curry,3000,Sac@NO 08:00PM ET,6.598,Sac
C,Miles Plumlee,3000,Mil@Mem 08:00PM ET,6.029,Mil
PG,Shelvin Mack,3000,Atl@Ind 07:00PM ET,8.250,Atl
PF,Kyle O'Quinn,3000,NY@Tor 08:00PM ET,12.554,NY
SG,Lamar Patterson,3000,Atl@Ind 07:00PM ET,6.975,Atl
C,Shayne Whittington,3000,Atl@Ind 07:00PM ET,3.625,Ind
SF,Solomon Hill,3000,Atl@Ind 07:00PM ET,7.946,Ind
SG,Sean Kilpatrick,3000,Den@Was 07:00PM ET,6.042,Den
C,Mike Muscala,3000,Atl@Ind 07:00PM ET,8.172,Atl
SG,Bryce Dejean-Jones,3000,Sac@NO 08:00PM ET,2.833,NO
PF,Cameron Bairstow,3000,Chi@LAL 10:30PM ET,2.944,Chi
C,Tarik Black,3000,Chi@LAL 10:30PM ET,10.071,LAL
SF,Duje Dukan,3000,Sac@NO 08:00PM ET,0,Sac
SG,Jarell Eddie,3000,Den@Was 07:00PM ET,6.659,Was
PF,Eric Moreland,3000,Sac@NO 08:00PM ET,3.900,Sac
PG,Marcelo Huertas,3000,Chi@LAL 10:30PM ET,8.722,LAL
SG,James Ennis,3000,Mil@Mem 08:00PM ET,3.375,Mem
PF,Johnny O'Bryant,3000,Mil@Mem 08:00PM ET,8.965,Mil
PF,Rakeem Christmas,3000,Atl@Ind 07:00PM ET,0,Ind
SG,Norman Powell,3000,NY@Tor 08:00PM ET,3.264,Tor
C,Lucas Nogueira,3000,NY@Tor 08:00PM ET,6.233,Tor
SG,Jordan Adams,3000,Mil@Mem 08:00PM ET,9.500,Mem
SF,Glenn Robinson III,3000,Atl@Ind 07:00PM ET,7.792,Ind
SF,Anthony Bennett,3000,NY@Tor 08:00PM ET,3.577,Tor
SF,Cleanthony Early,3000,NY@Tor 08:00PM ET,1.500,NY
PG,Delon Wright,3000,NY@Tor 08:00PM ET,1.727,Tor
PF,Jarell Martin,3000,Mil@Mem 08:00PM ET,1.000,Mem
PG,Tyler Ennis,3000,Mil@Mem 08:00PM ET,5.775,Mil
SF,Bruno Caboclo,3000,NY@Tor 08:00PM ET,1.375,Tor
SF,Damien Inglis,3000,Mil@Mem 08:00PM ET,3.094,Mil
C,Walter Tavares,3000,Atl@Ind 07:00PM ET,6.344,Atl
C,Cristiano Felicio,3000,Chi@LAL 10:30PM ET,1.583,Chi
SG,Rashad Vaughn,3000,Mil@Mem 08:00PM ET,5.288,Mil
