Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev
SG,John Jenkins,3000,Dal@LAL 09:30PM ET,14.000,Dal
PG,Erick Green,3000,Den@OKC 07:00PM ET,0.750,Den
PG,Troy Daniels,3000,Atl@Cha 02:00PM ET,0,Cha
C,Mike Muscala,3000,Atl@Cha 02:00PM ET,0.750,Atl
SG,Andre Roberson,3000,Den@OKC 07:00PM ET,5.875,OKC
PF,Cameron Bairstow,3000,Orl@Chi 07:00PM ET,0,Chi
C,Tarik Black,3000,Dal@LAL 09:30PM ET,1.250,LAL
SF,Anthony Brown,3000,Dal@LAL 09:30PM ET,5.500,LAL
SF,Josh Huestis,3000,Den@OKC 07:00PM ET,0,OKC
PG,Shabazz Napier,3000,Orl@Chi 07:00PM ET,0.000,Orl
SF,Jonathon Simmons,3000,SA@Bos 03:30PM ET,0,SA
SF,Devyn Marble,3000,Orl@Chi 07:00PM ET,0,Orl
C,Salah Mejri,3000,Dal@LAL 09:30PM ET,4.500,Dal
PG,Ray McCallum,3000,SA@Bos 03:30PM ET,5.500,SA
SG,Tyler Johnson,3000,Hou@Mia 06:00PM ET,0.000,Mia
C,Bismack Biyombo,3000,Mil@Tor 06:00PM ET,14.125,Tor
SG,James Ennis,3000,Hou@Mia 06:00PM ET,1.500,Mia
SF,Michael Kidd-Gilchrist,3000,Atl@Cha 02:00PM ET,0,Cha
PF,Larry Nance Jr.,3000,Dal@LAL 09:30PM ET,0,LAL
SG,Josh Richardson,3000,Hou@Mia 06:00PM ET,0,Mia
SF,K.J. McDaniels,3000,Hou@Mia 06:00PM ET,2.625,Hou
SF,P.J. Hairston,3000,Atl@Cha 02:00PM ET,6.625,Cha
SG,Norman Powell,3000,Mil@Tor 06:00PM ET,0,Tor
C,Lucas Nogueira,3000,Mil@Tor 06:00PM ET,0,Tor
SF,Sam Dekker,3000,Hou@Mia 06:00PM ET,1.625,Hou
SG,R.J. Hunter,3000,SA@Bos 03:30PM ET,0,Bos
SF,Kyle Anderson,3000,SA@Bos 03:30PM ET,6.875,SA
PF,Mitch McGary,3000,Den@OKC 07:00PM ET,0,OKC
SF,Anthony Bennett,3000,Mil@Tor 06:00PM ET,4.750,Tor
PG,Delon Wright,3000,Mil@Tor 06:00PM ET,0,Tor
PF,Jordan Mickey,3000,SA@Bos 03:30PM ET,6.000,Bos
PF,Bobby Portis,3000,Orl@Chi 07:00PM ET,0,Chi
PG,Terry Rozier,3000,SA@Bos 03:30PM ET,1.250,Bos
PG,Tyler Ennis,3000,Mil@Tor 06:00PM ET,0,Mil
SG,James Young,3000,SA@Bos 03:30PM ET,0,Bos
PG,Aaron Harrison,3000,Atl@Cha 02:00PM ET,0,Cha
PG,Cameron Payne,3000,Den@OKC 07:00PM ET,0,OKC
SF,Bruno Caboclo,3000,Mil@Tor 06:00PM ET,0,Tor
SF,Damien Inglis,3000,Mil@Tor 06:00PM ET,6.375,Mil
C,Walter Tavares,3000,Atl@Cha 02:00PM ET,2.250,Atl
C,Cristiano Felício,3000,Orl@Chi 07:00PM ET,0,Chi
SG,Rashad Vaughn,3000,Mil@Tor 06:00PM ET,11.500,Mil
